signal_id,signal_date,run_datetime_jst,ticker,name,sector,signal_type,raw_alerts,action_level,script_title,price_at_signal,high_52w,drawdown_pct,ma20,ma50,ma200,above_ma200,above_ma200_pct,recent_cross_above_ma200,return_1m_pct,return_3m_pct,return_6m_pct,return_20d_pct,return_60d_pct,topix_return_20d_pct,topix_return_3m_pct,relative_topix_20d_pct,relative_topix_3m_pct,volume_spike,recent_volume_spike_days,current_volume,avg_volume_20d,avg_turnover_20d,manual_review_done,review_date,fundamental_status,news_risk,earnings_risk,valuation_comment,personal_decision,decision_reason,paper_entry_date,paper_entry_price,planned_position_pct,stop_loss_price,target_review_price,exit_rule,actual_buy,actual_position_note,price_1w,return_1w_pct,topix_return_1w_pct,relative_return_1w_pct,price_1m,return_1m_forward_pct,topix_return_1m_pct,relative_return_1m_pct,price_3m,return_3m_forward_pct,topix_return_3m_pct,relative_return_3m_pct,price_6m,return_6m_forward_pct,topix_return_6m_pct,relative_return_6m_pct,max_gain_1m_pct,max_drawdown_1m_pct,max_gain_3m_pct,max_drawdown_3m_pct,result_label,notes
2026-05-13_6383.T_overheat_risk,2026-05-13,2026-05-15 01:22:23 JST,6383.T,ダイフク,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7749.0,7749.0,0.0,6774.7,6209.84,5206.386727294922,true,48.83642737054497,false,25.611930620846167,34.905988857938716,58.052437515567526,24.702285162536207,30.388692579505296,3.7074431795791396,8.989177438227024,20.994841982957066,25.916811419711692,false,0,1972200.0,2026455.0,14034492325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13_6324.T_breakout_but_overheated,2026-05-13,2026-05-15 01:22:23 JST,6324.T,ハーモニック・ドライブ,工业自动化 / 机器人 / 精密制造,breakout_but_overheated,breakout_strength;overheat_risk,C：强势观察，不宜追高,强势突破但短线过热,6970.0,6970.0,0.0,4973.25,4433.745073242188,3447.2618994140626,true,102.18945364101009,false,67.7496991576414,102.52720598829335,142.61070421223408,76.90355329949239,95.9940734508199,3.7074431795791396,8.989177438227024,73.19611011991324,93.53802855006631,true,1,3123000.0,1733205.0,8975269425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13_6481.T_overheat_risk,2026-05-13,2026-05-15 01:22:23 JST,6481.T,THK,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7495.0,7495.0,0.0,5978.6,5384.88,4430.730418701172,true,69.15946789191227,false,41.38841727975853,52.12096610513497,86.79164094945668,41.04252916823485,47.45229195357072,3.7074431795791396,8.989177438227024,37.33508598865571,43.131788666907944,false,1,1410800.0,1166710.0,7275230425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13_7013.T_trend_weakness,2026-05-13,2026-05-15 01:22:23 JST,7013.T,IHI,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,2832.5,4487.14306640625,36.875201925118304,3044.1,3419.0531787109376,3005.3828112792967,false,-5.752438944897865,true,-17.70772806507844,-25.06947687129002,-10.728593431650546,-16.47006782659982,-33.75428941364319,3.7074431795791396,8.989177438227024,-20.17751100617896,-34.058654309517046,false,1,20584400.0,22374860.0,67656090020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13_6701.T_trend_weakness,2026-05-13,2026-05-15 01:22:23 JST,6701.T,NEC,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,4190.0,6040.50927734375,30.634987753176528,4234.55,4168.656118164063,4763.790662841797,false,-12.044833693416479,false,0.047755491881562584,-10.774441232882214,-27.043619415665056,3.5079051383399174,-6.5388049136745785,3.7074431795791396,8.989177438227024,-0.19953804123922225,-19.76361867110924,false,0,7433400.0,10403515.0,44172005140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13_6702.T_trend_weakness,2026-05-13,2026-05-15 01:22:23 JST,6702.T,富士通,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,3356.0,4586.318359375,26.825838569624754,3530.2,3450.054208984375,3721.969080810547,false,-9.832673857968977,false,-3.2574228884404755,-16.526720459059508,-15.191146626805907,-1.1778563015312105,-15.52903214507485,3.7074431795791396,8.989177438227024,-4.88529948111035,-25.515897897286532,false,0,6636800.0,11114835.0,38575195615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13_7701.T_trend_weakness,2026-05-13,2026-05-15 01:22:23 JST,7701.T,島津製作所,医疗器械 / 高龄化 / 健康科技,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,3498.0,4422.28857421875,20.900684310996972,3722.65,3808.0173828125,3900.544462890625,false,-10.32021213244435,false,-9.142857142857142,-17.544173849228585,-15.252084656304977,-9.401709401709402,-16.94386424429497,3.7074431795791396,8.989177438227024,-13.10915258128854,-26.53335128745561,true,2,5198000.0,1754980.0,6498576855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13_6849.T_trend_weakness,2026-05-13,2026-05-15 01:22:23 JST,6849.T,日本光電,医疗器械 / 高龄化 / 健康科技,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,1431.0,1839.051025390625,22.188129625383972,1482.225,1510.0782983398437,1630.4083258056642,false,-12.230575779667141,false,-8.445297504798466,-15.53151923411702,-17.623990357804598,-7.617817947062622,-17.03339747108935,3.7074431795791396,8.989177438227024,-11.325261126641761,-24.520696672344044,false,0,478400.0,510700.0,755674872.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13_8058.T_overheat_risk,2026-05-13,2026-05-15 01:22:23 JST,8058.T,三菱商事,商社 / 资源 / 全球基础设施,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,5864.0,5864.0,0.0,5111.95,5226.664951171875,4017.134912109375,true,45.97468415420598,false,7.8734363502575455,36.51171432264082,60.83980013202568,8.331793829669309,20.213466862566843,3.7074431795791396,8.989177438227024,4.624350650090169,27.522536884413796,false,0,16943100.0,13165980.0,67995272320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13_8053.T_overheat_risk,2026-05-13,2026-05-15 01:22:23 JST,8053.T,住友商事,商社 / 资源 / 全球基础设施,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7699.0,7699.0,0.0,6339.6,6069.1690234375,5115.4790551757815,true,50.503988325594705,false,23.124900047976983,26.922553389201354,67.6664983715641,23.55962124859574,23.214890358059304,3.7074431795791396,8.989177438227024,19.8521780690166,17.93337595097433,false,0,4103900.0,4746705.0,31716731165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_8035.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,8035.T,東京エレクトロン,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,51200.0,52450.0,2.3832221163012393,47069.5,42764.458515625,33827.732353515625,true,51.35510552388216,false,21.35577150983645,29.229242690924483,51.19595478840444,16.257947320617628,24.527175430052562,3.7074431795791396,8.989177438227024,12.550504141038488,20.24006525269746,false,0,2051400.0,3262035.0,153253053000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6857.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6857.T,アドバンテスト,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,28615.0,31500.0,9.15873015873016,28340.75,25523.3303125,19828.74427246094,true,44.310701710656545,false,15.38306451612903,18.160615069307728,23.855410157004563,14.505802320928375,3.5373074807607097,3.7074431795791396,8.989177438227024,10.798359141349234,9.171437631080703,false,0,9547900.0,10579440.0,302942179325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6920.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6920.T,レーザーテック,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,40560.0,45770.0,11.383001966353506,43116.5,38408.4,28098.189794921876,true,44.35093611379306,false,4.806201550387601,40.39460020768433,43.39758034812793,-2.4531024531024515,31.219670009705602,3.7074431795791396,8.989177438227024,-6.1605456326815915,31.405422769457303,false,0,3049700.0,4544130.0,195806600250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_7735.T_breakout_but_overheated,2026-05-14,2026-05-15 09:01:33 JST,7735.T,SCREEN,半导体 / AI硬件,breakout_but_overheated,breakout_strength;overheat_risk,C：强势观察，不宜追高,强势突破但短线过热,12205.0,12205.0,0.0,10904.0,10205.16794921875,7886.000810546875,true,54.76792728294954,false,20.246305418719214,22.200172555804908,67.71839126194739,13.587715216379713,16.25888819214969,3.7074431795791396,8.989177438227024,9.880272036800573,13.210995117577884,true,1,6055300.0,2262080.0,24969416275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_4063.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,4063.T,信越化学,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7476.0,7711.0,3.047594345739852,7056.05,6591.350810546875,5248.511455078125,true,42.44038645979706,false,14.909314478942504,45.609087786290026,61.99987557067141,14.03294691885295,38.39410088723694,3.7074431795791396,8.989177438227024,10.32550373927381,36.619910348063,false,0,6194100.0,8693145.0,61730858185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_3436.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,3436.T,SUMCO,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,3427.0,3760.0,8.856382978723405,2631.15,2088.94,1586.3973510742187,true,116.02406217329025,false,75.78866375993844,113.45375272500777,118.76698232852081,68.52716990410622,94.21932558798527,3.7074431795791396,8.989177438227024,64.81972672452707,104.46457528678076,false,1,17349500.0,16575295.0,46184818362.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6590.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6590.T,芝浦メカトロニクス,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,5710.0,5920.9658203125,3.563030537834882,4981.5,4766.366875,3660.8121813964844,true,55.97631664954237,false,22.139037433155085,3.399178311962925,58.35297780168869,18.464730290456433,14.851490594008165,3.7074431795791396,8.989177438227024,14.757287110877293,-5.589999126264099,true,2,5346800.0,2268645.0,11470827725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6526.T_pullback_watch,2026-05-14,2026-05-15 09:01:33 JST,6526.T,ソシオネクスト,半导体 / AI硬件,pullback_watch,pullback_watch,B：买入候选，可小额分批观察,回撤观察,2295.0,3448.155029296875,33.442667730981306,2003.775,1903.2439208984374,2339.4255255126955,false,-1.8989929377195902,true,25.409836065573764,11.33284806497068,-33.4426677309813,27.429205996668514,10.302229554593634,3.7074431795791396,8.989177438227024,23.721762817089374,2.3436706267436556,false,0,8108000.0,9526215.0,19542432287.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6723.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6723.T,ルネサス,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,3854.0,3854.0,0.0,3168.35,2761.78,2217.0058648681643,true,73.83806065074079,false,48.516377649325634,39.30959696367251,104.32004140766114,45.078110295501595,29.22045264040234,3.7074431795791396,8.989177438227024,41.37066711592246,30.320419525445487,false,1,28673600.0,20324010.0,66348124620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6963.T_breakout_but_overheated,2026-05-14,2026-05-15 09:01:33 JST,6963.T,ローム,半导体 / AI硬件,breakout_but_overheated,breakout_strength;overheat_risk,C：强势观察，不宜追高,强势突破但短线过热,4357.0,4357.0,0.0,3743.65,3449.1251513671873,2527.969786987305,true,72.3517433803049,false,20.226269315673285,76.5190685363463,77.26733545012563,19.3371678992057,71.21902518894152,3.7074431795791396,8.989177438227024,15.629724719626559,67.52989109811926,true,2,14265800.0,5929095.0,22424616210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_5805.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,5805.T,SWCC,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,16990.0,19030.0,10.719915922228061,15681.5,14574.4805078125,10837.250202636718,true,56.77408643630197,false,20.667613636363647,41.090915932561536,127.77176817834732,21.879483500717356,23.939486377083007,3.7074431795791396,8.989177438227024,18.172040321138216,32.10173849433451,true,3,1637400.0,512550.0,8310054850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_5801.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,5801.T,古河電工,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,57220.0,58130.0,1.565456734904524,45671.5,37115.3249609375,17308.747587890626,true,230.5842881435956,false,28.18100358422939,300.7767753181291,423.74237357947635,24.934497816593893,167.9612233018731,3.7074431795791396,8.989177438227024,21.227054637014753,291.7875978799021,false,1,7181700.0,5533075.0,260721200300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_5802.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,5802.T,住友電工,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,12105.0,12775.0,5.244618395303327,10579.7,10088.396015625,6635.413175048828,true,82.4302372837683,false,16.282420749279545,65.23924125376863,116.62426694679549,14.413988657845,40.229951634857656,3.7074431795791396,8.989177438227024,10.70654547826586,56.2500638155416,true,3,11321600.0,7516100.0,81134127235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_5803.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,5803.T,フジクラ,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,6355.0,7855.0,19.096117122851687,6225.75,5139.559833984375,3308.490936279297,true,92.08152968817814,false,26.392203659506762,76.84749352229257,80.89903835395307,12.877442273534644,66.07252696086358,3.7074431795791396,8.989177438227024,9.169999093955504,67.85831608406554,false,1,57118100.0,52000980.0,327051636090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6501.T_trend_weakness,2026-05-14,2026-05-15 09:01:33 JST,6501.T,日立,AI基础设施 / 数据中心 / 电力 / 冷却,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,4671.0,5784.69091796875,19.252384159529377,5012.7,4882.29580078125,4701.023269042968,false,-0.6386539126635782,false,-3.551517654346481,-9.026018506516632,-11.660463671825116,-2.8898128898128927,-16.85139435163273,3.7074431795791396,8.989177438227024,-6.597256069392032,-18.015195944743656,false,0,14167400.0,15507255.0,77709004995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6503.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6503.T,三菱電機,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,6436.0,6468.0,0.49474335188620905,6112.45,5705.084765625,4593.960026855469,true,40.09699610741701,false,14.133711651001946,20.798729484793043,49.92808963203095,10.717357646654047,11.324314727997598,3.7074431795791396,8.989177438227024,7.009914467074908,11.809552046566019,false,0,6838400.0,6716450.0,41306699190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_1969.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,1969.T,高砂熱学工業,AI基础设施 / 数据中心 / 电力 / 冷却,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,4505.0,5593.69921875,19.462956018455476,4527.05,4598.759638671875,4397.034755859375,true,2.4554102966039437,false,-2.8885535675792218,-3.926948893611082,0.020109741733453923,-0.770925110132159,-16.066016645533608,3.7074431795791396,8.989177438227024,-4.478368289711298,-12.916126331838106,true,3,1221900.0,745930.0,3412620780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6954.T_breakout_but_overheated,2026-05-14,2026-05-15 09:01:33 JST,6954.T,ファナック,工业自动化 / 机器人 / 精密制造,breakout_but_overheated,breakout_strength;overheat_risk,C：强势观察，不宜追高,强势突破但短线过热,8036.0,8036.0,0.0,6839.1,6304.374716796875,5413.776965332031,true,48.43611126686203,false,36.31891433418151,23.66650729068114,65.30853885246776,28.596575452072326,19.338180611583123,3.7074431795791396,8.989177438227024,24.889132272493185,14.677329852454115,true,1,16737500.0,8064510.0,56762007830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6506.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6506.T,安川電機,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7006.0,7006.0,0.0,5723.4,5018.82,4274.204237060547,true,63.91355235795102,false,49.89302524604193,36.002446250822985,66.08637151391147,43.15488353085411,29.3645270977541,3.7074431795791396,8.989177438227024,39.44744035127497,27.01326881259596,false,0,7171200.0,5590330.0,32339977360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6383.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6383.T,ダイフク,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7502.0,7749.0,3.187508065556846,6825.0,6231.88,5225.611560058594,true,43.56214413908488,false,20.727389765046667,31.429572529782757,53.60444822265747,15.486453201970441,24.49385994025888,3.7074431795791396,8.989177438227024,11.7790100223913,22.440395091555732,false,0,2304700.0,2014690.0,14073993295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6324.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6324.T,ハーモニック・ドライブ,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,6430.0,6970.0,7.747489239598278,5095.25,4471.169916992188,3466.6809155273436,true,85.4800068618915,false,63.1979695431472,86.027614886741,126.01180548791713,61.152882205513784,69.62780627276793,3.7074431795791396,8.989177438227024,57.44543902593465,77.03843744851397,true,2,5545500.0,1957290.0,10545919575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6481.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6481.T,THK,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7675.0,7675.0,0.0,6076.95,5431.64,4450.410852050782,true,72.45598788847336,false,44.42980805419645,56.504893964110934,92.1137116052771,34.460406447091806,49.66848673946957,3.7074431795791396,8.989177438227024,30.752963267512666,47.51571652588391,false,1,1533200.0,1137985.0,7262058345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6479.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,6479.T,ミネベアミツミ,工业自动化 / 机器人 / 精密制造,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,3978.0,3978.0,0.0,3196.925,2939.7940673828125,2904.438681640625,true,36.96278131624919,false,45.63426688632619,18.25844910678476,31.37677827319221,39.79968371112284,16.103942744273137,3.7074431795791396,8.989177438227024,36.0922405315437,9.269271668557735,true,3,4083300.0,2661485.0,8770651147.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_7011.T_trend_weakness,2026-05-14,2026-05-15 09:01:33 JST,7011.T,三菱重工,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,4162.0,5180.24462890625,19.65630393638844,4550.85,4642.977041015625,4235.93890625,false,-1.7455139907921136,false,-12.947082200376492,-10.948260875379457,-10.297551808103279,-12.28661749209694,-18.271882382055626,3.7074431795791396,8.989177438227024,-15.994060671676081,-19.93743831360648,true,2,38699900.0,25636595.0,115674042840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_7013.T_trend_weakness,2026-05-14,2026-05-15 09:01:33 JST,7013.T,IHI,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,2679.5,4487.14306640625,40.28494388644466,3012.925,3389.6808935546874,3008.1145471191408,false,-10.924269736797543,false,-20.982011206133887,-27.471588793285573,-16.417489432461995,-18.876778686042993,-40.28494388644466,3.7074431795791396,8.989177438227024,-22.584221865622133,-36.46076623151259,false,0,26350700.0,22816240.0,68292485087.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6701.T_trend_weakness,2026-05-14,2026-05-15 09:01:33 JST,6701.T,NEC,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,4049.0,6040.50927734375,32.969228022103046,4244.0,4167.78990234375,4764.96681640625,false,-15.025641184763462,false,0.024703557312255597,-7.403931748919423,-27.52849446051746,4.896373056994818,-15.792158848322845,3.7074431795791396,8.989177438227024,1.1889298774156787,-16.393109187146447,false,0,7773700.0,10246635.0,43639909805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6702.T_trend_weakness,2026-05-14,2026-05-15 09:01:33 JST,6702.T,富士通,防卫 / 航天 / 安全保障,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,3240.0,4586.318359375,29.355100406908285,3526.0,3444.6942236328123,3722.372145996094,false,-12.958729731387796,false,-4.59363957597173,-16.960000570659716,-18.75223000610504,-2.527075812274371,-20.565182024357696,3.7074431795791396,8.989177438227024,-6.234518991853511,-25.94917800888674,false,0,7828500.0,11022745.0,38236208755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_7701.T_trend_weakness,2026-05-14,2026-05-15 09:01:33 JST,7701.T,島津製作所,医疗器械 / 高龄化 / 健康科技,trend_weakness,trend_weakness;overheat_risk,E：风险警告，不建议新买入,趋势转弱，谨慎观察,3490.0,4422.28857421875,21.08158611931945,3707.45,3791.72568359375,3901.227653808594,false,-10.540980693785729,false,-9.60890960890961,-17.694375746261482,-14.977299983988779,-8.01265155508698,-16.977827130838396,3.7074431795791396,8.989177438227024,-11.72009473466612,-26.683553184488506,true,3,2908400.0,1816660.0,6688383095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6849.T_trend_weakness,2026-05-14,2026-05-15 09:01:33 JST,6849.T,日本光電,医疗器械 / 高龄化 / 健康科技,trend_weakness,trend_weakness,E：风险警告，不建议新买入,趋势转弱，谨慎观察,1433.0,1839.051025390625,22.07937788481847,1477.3,1505.0042260742186,1629.4763305664062,false,-12.057636363340796,false,-7.488702388637836,-16.317481481206897,-18.758027474126436,-6.431603003591246,-18.1613360956961,3.7074431795791396,8.989177438227024,-10.139046183170386,-25.30665891943392,false,0,616600.0,523850.0,772777342.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_8058.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,8058.T,三菱商事,商社 / 资源 / 全球基础设施,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,5882.0,5882.0,0.0,5140.7,5242.070224609375,4032.367813720703,true,45.869629749192555,false,8.664326621097352,28.404032281531897,59.9861666160443,10.834746561145646,15.606122519878296,3.7074431795791396,8.989177438227024,7.127303381566507,19.414854843304873,false,0,9361000.0,13153555.0,68198461595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_8053.T_overheat_risk,2026-05-14,2026-05-15 09:01:33 JST,8053.T,住友商事,商社 / 资源 / 全球基础设施,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,7540.0,7699.0,2.0652032731523575,6412.4,6092.9283984375,5135.086334228516,true,46.8329743502315,false,21.00786390627507,28.437767952623005,70.3532603479496,23.931623931623935,16.74376795071364,3.7074431795791396,8.989177438227024,20.224180752044795,19.44859051439598,false,0,3789200.0,4773830.0,32157613425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14_6479.T_breakout_but_overheated,2026-05-14,2026-05-16 00:52:51 JST,6479.T,ミネベアミツミ,工业自动化 / 机器人 / 精密制造,breakout_but_overheated,breakout_strength;overheat_risk,C：强势观察，不宜追高,强势突破但短线过热,3978.0,3978.0,0.0,3196.925,2939.7940673828125,2904.4386853027345,true,36.9627811435574,false,45.63426688632619,18.25844910678476,31.37677827319221,39.79968371112284,16.103942744273137,3.824723042148115,7.274313319772685,35.974960668974724,10.984135787012075,true,3,4083300.0,2661485.0,8770651147.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15_8035.T_overheat_risk,2026-05-15,2026-05-16 13:54:58 JST,8035.T,東京エレクトロン,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,50290.0,52450.0,4.118207816968542,47461.0,42898.213125,33944.75244140625,true,48.1525018831942,false,14.191643960036338,23.7150056854605,45.90476950332105,18.44088553933114,22.906210867574316,3.824723042148115,7.274313319772685,14.616162497183026,16.440692365687816,false,0,2986000.0,3248585.0,153850985000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15_7735.T_overheat_risk,2026-05-15,2026-05-16 13:54:58 JST,7735.T,SCREEN,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,11335.0,12205.0,7.128226136829169,10936.0,10204.660546875,7912.992739257813,true,43.2454239944513,false,5.49092601209864,13.461322842832214,77.8678291962898,5.984104721832639,7.011945799977681,3.824723042148115,7.274313319772685,2.1593816796845244,6.187009523059529,false,1,3181900.0,2323440.0,25727482275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15_3436.T_overheat_risk,2026-05-15,2026-05-16 13:54:58 JST,3436.T,SUMCO,半导体 / AI硬件,overheat_risk,overheat_risk,D：不宜购买，避免追高,过热提醒，避免追高,3090.0,3760.0,17.819148936170212,2677.95,2114.19,1595.9338494873048,true,93.61704753568986,false,51.95475780673715,90.2123730378578,93.09241329817081,43.4540389972145,91.33126934984521,3.824723042148115,7.274313319772685,39.62931595506638,82.93805971808511,false,1,17626900.0,16635970.0,47140451232.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
